URL,Name-Original,Type,Category,Name,Name,Req-Race1,Req-Race2,Req-Class,Req-Align,Req-Other,Req-Faith,Req-Place,Description,Source
http://www.d20pfsrd.com/traits/race-traits/heat-fortitude-kobold-red-scaled,Heat Fortitude,Race,,Heat Fortitude,Heat Fortitude,Kobold,Red-Scaled,,,,,,You gain a +4 trait bonus on Fortitude saving throws against nonlethal damage from heat.,
http://www.d20pfsrd.com/traits/race-traits/helpful,Helpful,Race,,Helpful,Helpful,Halfling,,,,,,,"Whenever you successfully perform an aid another action, you grant your ally a +4 bonus instead of the normal +2.",
http://www.d20pfsrd.com/traits/race-traits/historian-human,Historian,Race,,Historian,Historian,Human,,,,,,,"You gain a +1 trait bonus on Knowledge (history) checks and bardic knowledge checks, and Knowledge (history) is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/horse-lord-keleshite,Horse Lord,Race,,Horse Lord,Horse Lord,Human,,,,,,,"You gain a +2 trait bonus on Handle Animal checks, and a +1 trait bonus on Ride checks. This trait applies only to horses.",
http://www.d20pfsrd.com/traits/race-traits/ice-walker-kellid,Ice Walker,Race,,Ice Walker,Ice Walker,Human,,,,,,,"You gain a +1 trait bonus on saving throws against attacks that deal cold damage. Furthermore, you may ignore the Acrobatics penalty for ice and can move across ice at normal speed.",
http://www.d20pfsrd.com/traits/race-traits/icy-mementos-kobold-white-scaled,Icy Mementos,Race,,Icy Mementos,Icy Mementos,Kobold,White-Scaled,,,,,,You begin play with three bottles of liquid ice. These don't count against your starting character wealth.,
http://www.d20pfsrd.com/traits/race-traits/inciter-tiefling,Inciter,Race,,Inciter,Inciter,Tiefling,,,,,,,You gain a +2 trait bonus on Bluff checks made to convince creatures to attack each other.,
http://www.d20pfsrd.com/traits/race-traits/infernal-influence-human,Infernal Influence,Race,,Infernal Influence,Infernal Influence,Human,,,,,,,You gain fire resistance 1 and a +1 trait bonus on Fortitude saving throws against poison.,
http://www.d20pfsrd.com/traits/race-traits/inheritor-gillman,Inheritor,Race,,Inheritor,Inheritor,Gillman,,,,,,,"Whenever you use the aid another action to aid an adjacent ally, increase the bonus you grant your ally by 1. This is a trait bonus.",
http://www.d20pfsrd.com/traits/race-traits/azlanti-inheritor-azlanti,Inheritor,Race,,Inheritor,Inheritor,Human,,,,,,,You gain a +1 trait bonus on Knowledge (history) checks and a +2 trait bonus on Appraise checks related to objects of ancient origin or made to identify ioun stones.,
http://www.d20pfsrd.com/traits/race-traits/innocent-aasimar,Innocent,Race,,Innocent,Innocent,Aasimar,,,,,,,"When you make a Bluff check to tell a lie, your target always wants to believe you, granting you the standard +5 bonus on your Bluff check. This bonus only applies if the lie you tell is either believable or unlikely.",
http://www.d20pfsrd.com/traits/race-traits/inured-to-disease-wererat-kin,Inured to Disease,Race,,Inured to Disease,Inured to Disease,Wererat-kin,,,,,,,You gain a +2 trait bonus on Fortitude saving throws against diseases.,
http://www.d20pfsrd.com/traits/race-traits/iron-control-racial-trait-half-orc-raised-by-humans,Iron Control,Race,,Iron Control,Iron Control,Half-Orc,,,,Raised by humans,,,"Whenever you're confused and roll to determine behavior in a given round, subtract 10 from the result.",
http://www.d20pfsrd.com/traits/race-traits/keeper-of-the-ancestral-scrolls-tian,Keeper of the Ancestral Scrolls,Race,,Keeper of the Ancestral Scrolls,Keeper of the Ancestral Scrolls,Human,,,,,,,"You gain a +1 trait bonus on Knowledge (history), and Knowledge (nobility) checks, and one of these skills (your choice) is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/kobold-faith-kobold,Kobold Faith,Race,,Kobold Faith,Kobold Faith,Kobold,,,,,,,"You gain a +2 trait bonus on Diplomacy checks when dealing with other kobolds. Additionally, if your deity grants the Artifice, Earth, or Trickery domain, then your kobold faith unlocks a corresponding subdomain: Trap, Radiation, or Ambush.",
http://www.d20pfsrd.com/traits/race-traits/kobold-herbalist-kobold-green-scaled,Kobold Herbalist,Race,,Kobold Herbalist,Kobold Herbalist,Kobold,Green-Scaled,,,,,,"Once per day, you can attempt a DC 20 Survival check instead of a Craft (alchemy) check to create a single dose of scent cloak without paying any cost for raw materials. Any scent cloak created using this method must be used within 24 hours, or it becomes inert.",
http://www.d20pfsrd.com/traits/race-traits/lantern-spirit-aasimar--lawbringers,Lantern Spirit,Race,,Lantern Spirit,Lantern Spirit,Aasimar,,,,,,,"You feel a strange sense of nostalgia whenever you use your continual flame spell-like ability, and can use it as a move action instead of a standard action.",
http://www.d20pfsrd.com/traits/race-traits/latent-psion-human,Latent Psion,Race,,Latent Psion,Latent Psion,Human,,,,,,,You gain a +2 trait bonus on saving throws against mind-affecting effects.,
http://www.d20pfsrd.com/traits/race-traits/legacy-of-sand-half-orc,Legacy of Sand,Race,,Legacy of Sand,Legacy of Sand,Half-Orc,,,,,,,You gain a +1 trait bonus on all Will saving throws.,
http://www.d20pfsrd.com/traits/race-traits/lettered,Lettered,Race,,Lettered,Lettered,Halfling,,,,,,,"Linguistics is always a class skill for you, and you gain a +1 trait bonus on Linguistics checks made for the purpose of deciphering writing in an unfamiliar language. You never draw a false conclusion if you fail your Linguistics check; instead, you simply realize you cannot make sense of the writing.",
http://www.d20pfsrd.com/traits/race-traits/lightning-blessed-kobold-blue-scaled,Lightning-Blessed,Race,,Lightning-Blessed,Lightning-Blessed,Kobold,Blue-Scaled,,,,,,You begin play with three vials of bottled lighting. These don't count against your starting character wealth.,
http://www.d20pfsrd.com/traits/race-traits/lillend-s-harp-aasimar--musetouched,Lillend's Harp,Race,,Lillend's Harp,Lillend's Harp,Aasimar,,,,,,,"You gain a +1 trait bonus on Perform (string) checks. This bonus increases to +2 when you make a Perform check as part of a bardic performance.
 

",
http://www.d20pfsrd.com/traits/race-traits/linguistic-genius-dhampir---ru-shi,Linguistic Genius,Race,,Linguistic Genius,Linguistic Genius,Dhampir,,,,,,,"You gain a +1 trait bonus on Linguistics checks, and learn to speak and read one additional language from your list of racial languages. Linguistics is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/liquid-tongued-kobold-blue-scaled,Liquid-Tongued,Race,,Liquid-Tongued,Liquid-Tongued,Kobold,Blue-Scaled,,,,,,"In addition to speaking Draconic, you begin play with the ability to speak Aquan.",
http://www.d20pfsrd.com/traits/race-traits/lycanthropic-bloodlust-werewolf-kin,Lycanthropic Bloodlust,Race,,Lycanthropic Bloodlust,Lycanthropic Bloodlust,Werewolf-kin,,,,,,,"Once per day, when you deal damage to a foe with a natural attack, you may gain 1d6 temporary hit points as an immediate action. These temporary hit points last for 1 minute.",
http://www.d20pfsrd.com/traits/race-traits/market-rat-keleshite,Market Rat,Race,,Market Rat,Market Rat,,,,,,,,You gain a +1 trait bonus on Appraise and Knowledge (local) checks.,
http://www.d20pfsrd.com/traits/race-traits/martyr-s-blood-aasimar,Martyr's Blood,Race,,Martyr's Blood,Martyr's Blood,Aasimar,,,,,,,"As long as your current hit point total is less than half of your maximum hit points possible, you gain a +1 trait bonus on attack rolls against evil foes.",
http://www.d20pfsrd.com/traits/race-traits/master-of-the-sudden-strike-tian,Master of the Sudden Strike,Race,,Master of the Sudden Strike,Master of the Sudden Strike,Human,,,,,,,"When you wield a masterwork version of any sword if you act before your opponent during the surprise round, you gain a +2 trait bonus on weapon damage rolls for the surprise round only. This additional damage is precision damage.",
http://www.d20pfsrd.com/traits/race-traits/masterful-demeanor-human,Masterful Demeanor,Race,,Masterful Demeanor,Masterful Demeanor,Human,,,,,,,You gain a +3 trait bonus on Intimidate checks against members of non-human humanoid races.,
http://www.d20pfsrd.com/traits/race-traits/mastery-of-form-skinwalker,Mastery of Form,Race,,Mastery of Form,Mastery of Form,Skinwalker,,,,,,,You gain a +2 trait bonus on saving throws against polymorph effects.,
http://www.d20pfsrd.com/traits/race-traits/militant-merchant-dwarf,Militant Merchant,Race,,Militant Merchant,Militant Merchant,Dwarf,,,,,,,"You gain a +1 trait bonus to Perception checks made to determine surprise, and Perception is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/mind-trapper-dhampir---svetocher,Mind Trapper,Race,,Mind Trapper,Mind Trapper,Dhampir,,,,,,,You gain a +2 trait bonus on Charisma checks to convince an ally enchanted by one of your charm spells (such as charm person or charm monster) to do things it wouldn't normally do.,
http://www.d20pfsrd.com/traits/race-traits/motherless-tiefling,Motherless,Race,,Motherless,Motherless,Tiefling,,,,,,,"You gain a +2 trait bonus on Bluff and Disguise checks made for the purpose of making you seem injured, sickly, or weak in some other way.",
http://www.d20pfsrd.com/traits/race-traits/nomadic-bas-o,Nomadic,Race,,Nomadic,Nomadic,,,,,,,,"You gain a +1 trait bonus on Knowledge (geography) and Survival checks, and one of these skills (your choice) is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/numerological-gift-dhampir---ru-shi,Numerological Gift,Race,,Numerological Gift,Numerological Gift,Dhampir,,,,,,,"When you select this trait, roll 3d6. The resulting number becomes your numerological totem and can never be changed. Once per day, when you roll your totem number on a d20 (such as an attack roll, save, or skill check), you may treat that roll as if you had rolled a natural 20 on the die.",
http://www.d20pfsrd.com/traits/race-traits/old-before-your-time-dhampir---ancient-born,Old Before Your Time,Race,,Old Before Your Time,Old Before Your Time,Dhampir,,,,,,,"Any creature trying to discern your true age must make a Perception or Sense Motive check opposed by your Bluff check; you gain a +5 trait bonus on This check. You gain a +2 trait bonus on Disguise checks if your disguise makes you look at least one age category older, and ignore the check penalty for disguising yourself as a different age category while doing so.",
http://www.d20pfsrd.com/traits/race-traits/ooze-defense-kobold-black-scaled,Ooze Defense,Race,,Ooze Defense,Ooze Defense,Kobold,Black-Scaled,,,,,,You begin play with three alkali flasks. These don't count against your starting character wealth.,
http://www.d20pfsrd.com/traits/race-traits/open-hand-and-mind,Open Hand and Mind,Race,,Open Hand and Mind,Open Hand and Mind,,,,,,,,"You gain a +1 trait bonus on Acrobatics and Knowledge (religion) checks. If you have a ki pool, once per day as a swift action, you may channel your ki during an unarmed strike, gaining a +2 trait bonus on one damage roll. This additional damage is precision damage.",
http://www.d20pfsrd.com/traits/race-traits/operatic-chelaxian,Operatic,Race,,Operatic,Operatic,,,,,,,,"You gain a +1 trait bonus on Perform (sing) checks. Furthermore you have memorized the works of many sung in an ancient tongue (choose an ancient language), granting you a +2 trait bonus on Linguistics checks when trying to decipher the chosen language.",
http://www.d20pfsrd.com/traits/race-traits/outcast,Outcast,Race,,Outcast,Outcast,Half-Orc,,,,,,,"You gain a +1 trait bonus on Survival skill checks, and Survival is always a class skill for you.",
,Lapsed Faith,Race,,PAGE MISSING,PAGE MISSING,Elf,,,,,,,"Once per day you may cast stabilize, with the added benefit of healing 1 hit point, as a spell-like ability at caster level 1. The save DC is Wisdom-based. ",
http://www.d20pfsrd.com/traits/race-traits/pain-artist-tiefling-shackleborn,Pain Artist,Race,,Pain Artist,Pain Artist,Tiefling,,,,,,,You gain a +2 trait bonus on Intimidate checks made against helpless creatures.,
http://www.d20pfsrd.com/traits/race-traits/pearl-diver-half-elf,Pearl Diver,Race,,Pearl Diver,Pearl Diver,Half-Elf,,,,,,,You gain a +2 trait bonus on Perception checks while underwater and can hold your breath for a number of rounds equal to three times your Constitution score before you risk drowning.,
http://www.d20pfsrd.com/traits/race-traits/perfect-servant,Perfect Servant,Race,,Perfect Servant,Perfect Servant,Halfling,,,,,,,You gain a +3 trait bonus on Diplomacy checks made to influence anyone with at least one level of Aristocrat.,
http://www.d20pfsrd.com/traits/race-traits/planar-negotiator-aasimar,Planar Negotiator,Race,,Planar Negotiator,Planar Negotiator,Aasimar,,,,,,,"Whenever you cast lesser planar ally, planar ally, or greater planar ally, you receive a 10% discount on the monetary cost required by the summoned outsiders. This bonus has no effect on services the outsiders may demand in order to strike a bargain.",
http://www.d20pfsrd.com/traits/race-traits/planetar-s-visions-aasimar--angelkin,Planetar's Visions,Race,,Planetar's Visions,Planetar's Visions,Aasimar,,,,,,,"Whenever you succeed at a critical hit with a melee weapon against an evil outsider, you ignore an amount of the outsider's damage reduction (if any) equal to the critical multiplier of your weapon (this cannot reduce a creature's damage reduction to below 0).",
http://www.d20pfsrd.com/traits/race-traits/practiced-impression-suli,Practiced Impression,Race,,Practiced Impression,Practiced Impression,Suli,,,,,,,You gain a +2 trait bonus on Diplomacy checks made against NPCs whom you have known for less than 1 hour.,
http://www.d20pfsrd.com/traits/race-traits/prayer-breaker-tiefling-faultspawn,Prayer Breaker,Race,,Prayer Breaker,Prayer Breaker,Tiefling,,,,,,,"If a divine spellcaster makes a concentration check to avoid losing a spell because of an injury you caused, increase the DC of that check by +2.",
http://www.d20pfsrd.com/traits/race-traits/precision-hearing-werebat-or-werebat-kin,Precision Hearing,Race,,Precision Hearing,Precision Hearing,Werebat or Werebat-kin,,,,,,,"Whenever you succeed at a Perception check to hear a creature you can't see and your check exceeds the DC by 10 or more, you can pinpoint the exact square where the sound originated.",
http://www.d20pfsrd.com/traits/race-traits/pride-of-the-diamond-empire-human,Pride of the Diamond Empire,Race,,Pride of the Diamond Empire,Pride of the Diamond Empire,,,,,,,,"If you succeed at a Will saving throw against a fear effect that would result in a lesser effect on a successful save (such as causing you to become shaken instead of panicked), you are instead unaffected.",
http://www.d20pfsrd.com/traits/race-traits/prideful-temper-tiefling,Prideful Temper,Race,,Prideful Temper,Prideful Temper,Tiefling,,,,,,,You gain a +1 trait bonus on attack rolls made against creatures that have insulted you until you actually succeed in dealing damage.,
http://www.d20pfsrd.com/traits/race-traits/prolong-magic-tiefling,Prolong Magic,Race,,Prolong Magic,Prolong Magic,Tiefling,,,,,,,"Whenever you use a spell-like ability gained through your tiefling heritage, it automatically acts as if affected by the Extend Spell metamagic feat.",
http://www.d20pfsrd.com/traits/race-traits/proud-tribesman-mwangi,Proud Tribesman,Race,,Proud Tribesman,Proud Tribesman,,,,,,,Jungle,You gain a +2 bonus on checks to Intimidate colonialists.,
http://www.d20pfsrd.com/traits/race-traits/providential-passenger,Providential Passenger,Race,,Providential Passenger,Providential Passenger,Halfling,,,,,,,"Improve the starting attitude that ship captains, caravan leaders, and those with similar sorts of responsibilities have toward you by one step.",
http://www.d20pfsrd.com/traits/race-traits/purple-scales-kobold,Purple Scales,Race,,Purple Scales,Purple Scales,Kobold,Purple-Scaled,,,,,,"In addition to speaking Draconic, you begin play with the ability to speak one of the following: Aklo, Dwarven, Goblin, or Undercommon.",
http://www.d20pfsrd.com/traits/race-traits/pustular,Pustular,Race,,Pustular,Pustular,Goblin,,,,,,,"Whenever you’re subjected to an effect that causes the sickened condition, you may make two saving throws to avoid the effect (if a saving throw is allowed), taking the better of the two results as your actual saving throw.",
http://www.d20pfsrd.com/traits/race-traits/pyromancer-aasimar--emberkin,Pyromancer,Race,,Pyromancer,Pyromancer,Aasimar,,,,,,,You gain a +1 trait bonus on damage rolls for any spell you cast with the fire descriptor. Spells that do not deal damage do not benefit from this trait.,
http://www.d20pfsrd.com/traits/race-traits/rapscallion-gnome,Rapscallion,Race,,Rapscallion,Rapscallion,Gnome,,,,,,,You gain a +1 trait bonus to Escape Artist checks and a +1 trait bonus to initiative checks.,
http://www.d20pfsrd.com/traits/race-traits/rat-squeeze-wererat-kin,Rat Squeeze,Race,,Rat Squeeze,Rat Squeeze,Wererat-kin,,,,,,,"Whenever you use your skinwalker ability to change shape into your bestial form, you can squeeze through narrow spaces at least half as wide as your normal space without slowing your movement; each move into or through a narrow space counts as 1 square, though you still take all the normal penalties associated with squeezing.",
http://www.d20pfsrd.com/traits/race-traits/relic-hunter-human,Relic Hunter,Race,,Relic Hunter,Relic Hunter,,,,,,,,"You gain a +1 trait bonus on Appraise and Knowledge (history) checks made to examine ruined buildings more than 1,000 years old as well as any ruined objects found in them. If such an item is magical, you gain a +1 trait bonus on Spellcraft checks to identify its properties and Use Magical Device checks to activate it.",
http://www.d20pfsrd.com/traits/race-traits/repel-sin-tiefling-motherless,Repel Sin,Race,,Repel Sin,Repel Sin,Tiefling,,,,,,,You gain a +2 trait bonus on saving throws made against spells and effects with the [evil] descriptor.,
http://www.d20pfsrd.com/traits/race-traits/repulsive-tiefling-foulspawn,Repulsive,Race,,Repulsive,Repulsive,Tiefling,,,,,,,You gain a +1 trait bonus on combat maneuver checks made to overrun and reposition opponents.,
http://www.d20pfsrd.com/traits/race-traits/reviving-rest-werebear-kin,Reviving Rest,Race,,Reviving Rest,Reviving Rest,Werebear-kin,,,,,,,"Whenever you undergo complete bed rest for 24 hours, you recover an amount of hit points equal to three times your character level.",
http://www.d20pfsrd.com/traits/race-traits/rude-songs,Rude Songs,Race,,Rude Songs,Rude Songs,Goblin,,,,,,,"Providing an opponent can hear and understand you, you gain a +2 trait bonus on all Perform (song) checks. Perform is always a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/ruthless,Ruthless,Race,,Ruthless,Ruthless,Dwarf,,,,,,,You gain a +1 trait bonus on attack rolls to confirm critical hits.,
http://www.d20pfsrd.com/traits/race-traits/sandy-ambush-oread,Sandy Ambush,Race,,Sandy Ambush,Sandy Ambush,Oread,,,,,,,"When prone in desert terrain, you gain a +2 trait bonus on Stealth checks and take only a –2 penalty on attack rolls (rather than –4) when attacking from prone.",
http://www.d20pfsrd.com/traits/race-traits/scholar-of-ruins-human,Scholar of Ruins,Race,,Scholar of Ruins,Scholar of Ruins,Human,,,,,,,You gain a +1 trait bonus to Knowledge (geography) and Knowledge (dungeoneering) checks. One of these skills (your choice) is always a class skill for you.,
http://www.d20pfsrd.com/traits/race-traits/scrapper,Scrapper,Race,,Scrapper,Scrapper,Half-Orc,,,,,,,You receive a +1 trait bonus on all Intimidate checks made to demoralize opponents and a +1 trait bonus on all Perception checks to avoid being surprised.,
http://www.d20pfsrd.com/traits/race-traits/scrounger,Scrounger,Race,,Scrounger,Scrounger,Halfling,,,,,,,"You can buy objects with the broken condition at half price (instead of the normal three-quarters price). The value of the unbroken version of these objects cannot exceed four times your character level. The price you pay for this object can never exceed more than twice your character level in gp (for example, at 5th level you can spend up to 10 gp on a broken object, meaning you can buy any object that, if not broken, has a value of 20 gp or less).",
http://www.d20pfsrd.com/traits/race-traits/seeker-of-brightness,Seeker of Brightness,Race,,Seeker of Brightness,Seeker of Brightness,Elf,,,,,,,Choose a Knowledge skill; you gain a +1 trait bonus on Knowledge checks of that type and on Perception checks.,
http://www.d20pfsrd.com/traits/race-traits/selective-health-aasimar,Selective Health,Race,,Selective Health,Selective Health,Aasimar,,,,,,,"You gain a +2 trait bonus on Fortitude saving throws against diseases. However, whenever you must make a Fortitude saving throw against a disease inflicted by an undead creature or evil outsider (such as mummy rot or a vrock's spores), you do not gain this bonus, and instead take a –2 penalty on your Fortitude save.",
http://www.d20pfsrd.com/traits/race-traits/sensual-graces-dhampir---svetocher,Sensual Graces,Race,,Sensual Graces,Sensual Graces,Dhampir,,,,,,,You gain a +2 trait bonus on Bluff checks made against humanoids who would be attracted to you.,
http://www.d20pfsrd.com/traits/race-traits/shadow-stabber-tiefling,Shadow Stabber,Race,,Shadow Stabber,Shadow Stabber,Tiefling,,,,,,,You gain a +2 trait bonus on melee weapon damage rolls made against foes that cannot see you.,
http://www.d20pfsrd.com/traits/race-traits/shared-curse-werewolf-kin,Shared Curse,Race,,Shared Curse,Shared Curse,Werewolf-kin,,,,,,,"Once per day as a standard action, you can share a portion of your accursed heritage with a willing ally by dealing 1 point of damage to that ally with a natural weapon. The ally gains a natural bite attack, as if from your skinwalker ability, for 2 rounds.",
http://www.d20pfsrd.com/traits/race-traits/sharkchild-wereshark-kin,Sharkchild,Race,,Sharkchild,Sharkchild,Wereshark-kin,,,,,,,"You gain a +1 trait bonus on Swim checks. As long as you have a swim speed (such as that granted by your bestial form), you can use the run action to move up to five times your swim speed while swimming straight down from or straight up toward the surface of the water.",
http://www.d20pfsrd.com/traits/race-traits/shield-bearer,Shield Bearer,Race,,Shield Bearer,Shield Bearer,,,,,,,,"When performing a shield bash, you deal 1 additional point of damage. Also, once per day on your turn as a free action, you may provide one adjacent ally a +2 trait bonus to his Armor Class. This bonus lasts for 1 round, so long as you and the target remain adjacent to one another. You can only use this ability if you are using a shield. You retain your shield bonus to your armor class when using this ability.",
http://www.d20pfsrd.com/traits/race-traits/shift-the-blame-tiefling-spitespawn,Shift the Blame,Race,,Shift the Blame,Shift the Blame,Tiefling,,,,,,,You gain a +1 trait bonus on Bluff and Diplomacy checks made to convince someone that another person is actually at fault for your actions.,
http://www.d20pfsrd.com/traits/race-traits/shoreline-skirmisher-wereshark-kin,Shoreline Skirmisher,Race,,Shoreline Skirmisher,Shoreline Skirmisher,Wereshark-kin,,,,,,,You gain a +2 trait bonus on combat maneuver checks as long as you or your opponent is on sand or in water at least 6 inches deep.,
http://www.d20pfsrd.com/traits/race-traits/skater-s-balance-kobold-white-scaled,Skater's Balance,Race,,Skater's Balance,Skater's Balance,Kobold,White-Scaled,,,,,,"You don't need to spend extra movement to enter a square of an ice sheet, and the DCs of your Acrobatics checks on ice sheets don't increase by 5.",
http://www.d20pfsrd.com/traits/race-traits/slave-smuggler-halfling,Slave Smuggler,Race,,Slave Smuggler,Slave Smuggler,Halfling,,,,,,,"When hiding a Medium or smaller creature from an opponent actively searching you or your cargo, both you and the creature to be smuggled can attempt Stealth checks and select the higher of the two results for your smuggled ally to use while hiding.",
http://www.d20pfsrd.com/traits/race-traits/slaver-ombo,Slaver,Race,,Slaver,Slaver,,,,,,,,"You gain a +2 trait bonus on Intimidate checks to influence primitives, but you suffer a -2 penalty on Bluff or Diplomacy checks to influence them.",
http://www.d20pfsrd.com/traits/race-traits/slippery-step-undine,Slippery Step,Race,,Slippery Step,Slippery Step,Undine,,,,,,,"You are always considered to have firm footing when fighting underwater, and you gain a +2 trait bonus on Acrobatics checks and Climb checks on wet surfaces or in wet terrain, including bogs, standing or running water, or a storm-tossed ship.",
http://www.d20pfsrd.com/traits/race-traits/slithering-stride-kobold-green-scaled,Slithering Stride,Race,,Slithering Stride,Slithering Stride,Kobold,Green-Scaled,,,,,,"For 3 rounds per day, you can move through light or heavy undergrowth at full speed. This ability doesn't work in terrain that has been magically manipulated to impede motion.",
http://www.d20pfsrd.com/traits/race-traits/smoke-resistant-kobold-red-scaled,Smoke Resistant,Race,,Smoke Resistant,Smoke Resistant,Kobold,Red-Scaled,,,,,,"Your vision isn't impaired by non-magical smoke, and you gain a +5 trait bonus on Fortitude saves to avoid coughing and choking because of smoke inhalation. This trait confers no benefits against magically created smoke, such as that produced by pyrotechnics.",
http://www.d20pfsrd.com/traits/race-traits/snake-hater-aasimar--plumekith,Snake Hater,Race,,Snake Hater,Snake Hater,Aasimar,,,,,,,You gain a +2 trait bonus on Knowledge (dungeoneering) checks and Knowledge (dungeoneering) is always a class skill for you.,
http://www.d20pfsrd.com/traits/race-traits/snap-ignition-ifrit,Snap Ignition,Race,,Snap Ignition,Snap Ignition,Ifrit,,,,,,,"As a full-round action, you can produce a small flame at the end of your finger that ignites combustible materials as a tindertwig. Alternatively, you can maintain a flame equivalent to a candle by spending a standard action each round to concentrate on it.",
http://www.d20pfsrd.com/traits/race-traits/sneaky-swimmer-kobold-black-scaled,Sneaky Swimmer,Race,,Sneaky Swimmer,Sneaky Swimmer,Kobold,Black-Scaled,,,,,,Increase the number of rounds you can hold your breath underwater by an amount equal to your Constitution score. You gain a +2 bonus on Stealth checks in swamps and in underwater environments.,
http://www.d20pfsrd.com/traits/race-traits/soul-eater-tiefling-grimspawn,Soul Eater,Race,,Soul Eater,Soul Eater,Tiefling,,,,,,,"Whenever you use a coup de grace action to kill a creature (either by damage or through a failed Fortitude save), you gain a number of temporary hit points equal to half your character level (minimum 1) for 1 minute. These temporary hit points do not stack with multiple coups de grace.",
http://www.d20pfsrd.com/traits/race-traits/speech-of-the-wilds-aasimar--idyllkin,Speech of the Wilds,Race,,Speech of the Wilds,Speech of the Wilds,Aasimar,,,,,,,You can speak one extra language.,
http://www.d20pfsrd.com/traits/race-traits/sphinxfriend-human,Sphinxfriend,Race,,Sphinxfriend,Sphinxfriend,Human,,,,,,,"You gain a +1 trait bonus on Diplomacy checks, Linguistics checks made to decipher writing, and to Sense Motive checks made to discern secret messages.",
http://www.d20pfsrd.com/traits/race-traits/spirits-in-the-stone-human,Spirits in the Stone,Race,,Spirits in the Stone,Spirits in the Stone,Human,,,,,,,You gain a +2 trait bonus on Initiative checks and a +1 trait bonus on saving throws against traps and natural hazards.,
http://www.d20pfsrd.com/traits/race-traits/stargazer,Stargazer,Race,,Stargazer,Stargazer,,,,,,,,You gain a +1 trait bonus on Knowledge (geography) and Survival checks.,
http://www.d20pfsrd.com/traits/race-traits/stoic-dignity-oread,Stoic Dignity,Race,,Stoic Dignity,Stoic Dignity,Oread,,,,,,,"As long as you are conscious, you and all allies within 10 feet gain a +1 bonus on saving throws against mind-affecting effects you are not already suffering from. This is a trait bonus for you and a morale bonus for your allies.",
http://www.d20pfsrd.com/traits/race-traits/strength-of-body-wereboar-kin,Strength of Body,Race,,Strength of Body,Strength of Body,Wereboar-kin,,,,,,,"Once per day, you can use your Strength modifier in place of your Constitution modifier on a single Fortitude saving throw. You must announce that you are using this ability before you roll the saving throw.",
http://www.d20pfsrd.com/traits/race-traits/successful-shirker-halfling,Successful Shirker,Race,,Successful Shirker,Successful Shirker,Halfling,,,,,,,You gain a +1 trait bonus on Stealth checks and a +3 trait bonus on Bluff and Diplomacy checks to avoid punishment by lawful authority.,
http://www.d20pfsrd.com/traits/race-traits/suicidal-tiefling,Suicidal,Race,,Suicidal,Suicidal,Tiefling,,,,,,,"Once per day, as an immediate action, you can make yourself the target of any attack originally directed against a creature occupying an adjacent square.",
http://www.d20pfsrd.com/traits/race-traits/superior-clutch-tiefling-hungerseed,Superior Clutch,Race,,Superior Clutch,Superior Clutch,Tiefling,,,,,,,You gain a +1 trait bonus on damage rolls when using weapons intended for creatures of a larger size.,
http://www.d20pfsrd.com/traits/race-traits/superstitious,Superstitious,Race,,Superstitious,Superstitious,,,,,,,,You gain a +1 trait bonus on saving throws against arcane spells.,
http://www.d20pfsrd.com/traits/race-traits/varisian-tattoo-varisia,Tattooed Mystic,Race,,Tattooed Mystic,Tattooed Mystic,Human,,,,,,,"You gain a +1 trait bonus on saving throws against charm and compulsion effects. Additionally, you are proficient with bladed scarves and starknives.",
http://www.d20pfsrd.com/traits/race-traits/tempter-s-tongue-tiefling,Tempter's Tongue,Race,,Tempter's Tongue,Tempter's Tongue,Tiefling,,,,,,,You gain a +1 trait bonus on Diplomacy checks and on opposed Charisma checks to influence creatures you have charmed (such as with charm person).,
http://www.d20pfsrd.com/traits/race-traits/terrifying-lunge-werecrocodile-kin,Terrifying Lunge,Race,,Terrifying Lunge,Terrifying Lunge,Werecrocodile-kin,,,,,,,"Once per day, when you hit a flat-footed foe with a melee attack, you can make an Intimidate check to demoralize that foe as a swift action. Intimidate becomes a class skill for you.",
http://www.d20pfsrd.com/traits/race-traits/thoroughbred-human,Thoroughbred,Race,,Thoroughbred,Thoroughbred,Human,,,,,,,"If you gain a horse as an animal companion or mount as one of your class abilities, its base speed increases by 5 feet and it gains a bonus trick that does not count against the normal limit of tricks known by the animal.",
http://www.d20pfsrd.com/traits/race-traits/thrall-spotter-dhampir---ancient-born,Thrall Spotter,Race,,Thrall Spotter,Thrall Spotter,Dhampir,,,,,,,You gain a +5 trait bonus on Sense Motive checks made to determine whether a creature is acting under the effects of a charm or compulsion.,
http://www.d20pfsrd.com/traits/race-traits/tiger-s-claw-weretiger-or-weretiger-kin,Tiger's Claw,Race,,Tiger's Claw,Tiger's Claw,Weretiger or Weretiger-kin,,,,,,,"Whenever you use the charge action, you gain a +1 trait bonus on your weapon damage roll.",
